name;Style/IconStyle/Icon/href;longitude;latitude;municipio__id;municipio;uf
"Mineradora: Mineração Caraíba S.a. 
Barragem: R22";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-39.8730833333333;-9.86161111111111;2917706;Jaguarari;BA
"Mineradora: Mineração Caraíba S.a. 
Barragem: R75";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-39.8681388888889;-9.85286111111111;2917706;Jaguarari;BA
"Mineradora: Samaca Ferros Ltda 
Barragem: Barragem 01";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-40.3224;-15.7773861111111;2920007;Maiquinique;BA
"Mineradora: Samaca Ferros Ltda 
Barragem: Barragem 02";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-40.3178611111111;-15.7783888888889;2920007;Maiquinique;BA
"Mineradora: Vanádio de Maracás SA 
Barragem: Barragem de rejeito não magnético 02";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-40.6916616666667;-13.6867363888889;2920502;Maracás;BA
"Mineradora: Vanádio de Maracás SA 
Barragem: Barragem de rejeito não magnético 03";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-40.6891388888889;-13.68725;2920502;Maracás;BA
"Mineradora: Vanádio de Maracás SA 
Barragem: Barragem de Rejeito Não Magnético 04";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-40.6914722222222;-13.6899361111111;2920502;Maracás;BA
"Mineradora: Magnesita Mineração S.A. Filial: FAZENDA PEDRAS PRETAS 
Barragem: BARRAGEM USINA SANTALUZ BENEFICIAMENTO - BII";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-39.3575694444445;-11.260125;2928000;Santaluz;BA
"Mineradora: Magnesita Mineração S.A. Filial: FAZENDA PEDRAS PRETAS 
Barragem: BARRAGEM USINA SANTALUZ BENEFICIAMENTO - BIII";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-39.3575694444445;-11.2606944444444;2928000;Santaluz;BA
"Mineradora: Magnesita Mineração S.A. Filial: FAZENDA PEDRAS PRETAS 
Barragem: BARRAGEM USINA SANTALUZ BENEFICIAMENTO BI";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-39.3575694444445;-11.2602222222222;2928000;Santaluz;BA
"Mineradora: Santa Luz Desenvolvimento Mineral Ltda 
Barragem: BARRAGEM DE FLOTAÇÃO";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-39.2870277777778;-11.0034444444444;2928000;Santaluz;BA
"Mineradora: Santa Luz Desenvolvimento Mineral Ltda 
Barragem: BARRAGEM DE LIXIVIAÇÃO";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-39.3008333333333;-11.0036388888889;2928000;Santaluz;BA
"Mineradora: Pedreiras Bahia Ltda. 
Barragem: TANQUE DE DECANTAÇÃO";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-38.4044166666667;-12.8567777777778;2930709;Simões Filho;BA
"Mineradora: Companhia Brasileira de Bentonita Ltda 
Barragem: Barragem Santa Helena";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-41.0049769444445;-14.8112147222222;2933307;Vitória da Conquista;BA
"Mineradora: Mineração Maracá Industria e Comercio Sa 
Barragem: Barragem de Rejeitos do Córrego Baco Pari";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-49.4062147222222;-14.2058908333333;5200555;Alto Horizonte;GO
"Mineradora: Copebras Indústria Ltda 
Barragem: BARRAGEM DO BURACO";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-47.8454166666667;-18.1625;5205109;Catalão;GO
"Mineradora: Mosaic Fertilizantes P&K S.A. Filial: Catalao 
Barragem: Barragem BM";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-47.7844722222222;-18.1125833333333;5205109;Catalão;GO
"Mineradora: Mosaic Fertilizantes P&K S.A. Filial: Catalao 
Barragem: Barragem BR";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-47.7797666666667;-18.1053138888889;5205109;Catalão;GO
"Mineradora: Quartziti Mineradora Ltda 
Barragem: GIRASSOL-01";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-48.6380555555556;-15.7722222222222;5205802;Corumbá de Goiás;GO
"Mineradora: Mineração Serra Grande S.a. 
Barragem: Barragem MSG";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-49.9601958333333;-14.5610897222222;5206404;Crixás;GO
"Mineradora: Catalao 
Barragem: Dique de finos 01 - Depósito Tamanduá";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-47.7819766666667;-18.1508408333333;5215504;Ouvidor;GO
"Mineradora: Catalao 
Barragem: Dique de finos 02 - Depósito Tamanduá";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-47.7830038888889;-18.1519425;5215504;Ouvidor;GO
"Mineradora: Catalao 
Barragem: Dique de finos 03 - Depósito Tamanduá";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-47.7821363888889;-18.1387952777778;5215504;Ouvidor;GO
"Mineradora: Niobras Mineração Ltda 
Barragem: Unidade I";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-47.8030555555556;-18.1480555555556;5215504;Ouvidor;GO
"Mineradora: Niobras Mineração Ltda 
Barragem: Unidade IB";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-47.8061111111111;-18.1444444444444;5215504;Ouvidor;GO
"Mineradora: Niobras Mineração Ltda 
Barragem: Unidade II";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-47.8056669444444;-18.1521369444444;5215504;Ouvidor;GO
"Mineradora: Niobras Mineração Ltda 
Barragem: Unidade IIB";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-47.8113888888889;-18.1416666666667;5215504;Ouvidor;GO
"Mineradora: Pilar de Goias Desenvolvimento Mineral S.a. 
Barragem: BARRAGEM DE REJEITOS PGDM";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-49.5406111111111;-14.8102222222222;5216908;Pilar de Goiás;GO
"Mineradora: Brasil Minérios S.a. 
Barragem: Barragem Morro Pelado";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-50.3836666666667;-16.3938888888889;5220108;São Luís de Montes Belos;GO
"Mineradora: Brasil Minérios S.a. 
Barragem: Barragem Morro Pelado 2";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-50.3834166666667;-16.3971388888889;5220108;São Luís de Montes Belos;GO
"Mineradora: Cbe Companhia Brasileira de Equipamento Filial: 
Barragem: Area M";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-44.0160277777778;-4.52358333333333;2103307;Codó;MA
"Mineradora: J. G. de A. FERREIRA MINERADORA EIRELI 
Barragem: VÃO DAS COBRAS";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-43.9662222222222;-6.58219444444444;2108009;Pastos Bons;MA
"Mineradora: Anglo American Minério de Ferro Brasil S.a 
Barragem: Barragem de Rejeitos";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.4081111111111;-18.8652222222222;3102407;Alvorada de Minas;MG
"Mineradora: Mineração Marsil Ltda. 
Barragem: Barragem B1";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-43.02225;-19.5499722222222;3103009;Antônio Dias;MG
"Mineradora: Mineração Marsil Ltda. 
Barragem: Barragem B3";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-43.0215277777778;-19.5475833333333;3103009;Antônio Dias;MG
"Mineradora: Niki Mineração Comércio e Exportação Ltda 
Barragem: SANTO ANTÔNIO";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-43.0309361111111;-19.5454583333333;3103009;Antônio Dias;MG
"Mineradora: Araxa 
Barragem: Barragem B6";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-47.0128477777778;-19.6110058333333;3104007;Araxá;MG
"Mineradora: Araxa 
Barragem: Dique dos Borges";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-46.9561977777778;-19.6533269444444;3104007;Araxá;MG
"Mineradora: Araxa 
Barragem: Dique dos Búfalos";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-46.9719988888889;-19.6734277777778;3104007;Araxá;MG
"Mineradora: COMPANHIA MINERADORA DO PIROCLORO DE ARAXA 
Barragem: Barragem 1";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-46.9270219444444;-19.6597558333333;3104007;Araxá;MG
"Mineradora: Mosaic Fertilizantes P&K S.A. Filial: Araxa 
Barragem: Barragem A";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-46.9461111111111;-19.6497222222222;3104007;Araxá;MG
"Mineradora: Mosaic Fertilizantes P&K S.A. Filial: Araxa 
Barragem: Barragem A0";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-47.0293658333333;-19.610835;3104007;Araxá;MG
"Mineradora: Mosaic Fertilizantes P&K S.A. Filial: Araxa 
Barragem: Barragem B1/B4";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-46.9963888888889;-19.6336111111111;3104007;Araxá;MG
"Mineradora: Mosaic Fertilizantes P&K S.A. Filial: Araxa 
Barragem: Barragem B2";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-46.9738497222222;-19.6413527777778;3104007;Araxá;MG
"Mineradora: Mosaic Fertilizantes P&K S.A. Filial: Araxa 
Barragem: Barragem B5";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-47.0211111111111;-19.6169444444444;3104007;Araxá;MG
"Mineradora: Mosaic Fertilizantes P&K S.A. Filial: Araxa 
Barragem: Barragem E";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-46.9523219444444;-19.6502038888889;3104007;Araxá;MG
"Mineradora: Mosaic Fertilizantes P&K S.A. Filial: Araxa 
Barragem: Barragem F";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-46.9530555555556;-19.6541666666667;3104007;Araxá;MG
"Mineradora: Companhia Siderúrgica Nacional 
Barragem: Barragem 02";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-45.5831611111111;-20.3165611111111;3104205;Arcos;MG
"Mineradora: Companhia Siderúrgica Nacional 
Barragem: Barragem 03";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-45.5774555555556;-20.3134388888889;3104205;Arcos;MG
"Mineradora: Vale Minas Centrais 
Barragem: Barragem Torto";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-43.4137694444444;-19.8513472222222;3105400;Barão de Cocais;MG
"Mineradora: Vale S A Filial: Vale Minas Centrais 
Barragem: 2";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-43.6037275;-19.9735002777778;3105400;Barão de Cocais;MG
"Mineradora: Vale S A Filial: Vale Minas Centrais 
Barragem: A - PDE Nordeste";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-43.5866997222222;-19.9487280555556;3105400;Barão de Cocais;MG
"Mineradora: Vale S A Filial: Vale Minas Centrais 
Barragem: B - PDE Nordeste";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-43.5835311111111;-19.9472572222222;3105400;Barão de Cocais;MG
"Mineradora: Vale S A Filial: Vale Minas Centrais 
Barragem: C - PDE Nordeste";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-43.5838102777778;-19.9384508333333;3105400;Barão de Cocais;MG
"Mineradora: Vale S A Filial: Vale Minas Centrais 
Barragem: Fazendinha";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-43.6080622222222;-19.9717275;3105400;Barão de Cocais;MG
"Mineradora: Vale S A Filial: Vale Minas Centrais 
Barragem: Ingleses";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-43.5872777777778;-19.9653611111111;3105400;Barão de Cocais;MG
"Mineradora: Vale S A Filial: Vale Minas Centrais 
Barragem: Norte/Laranjeiras";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.4217205555556;-19.8483422222222;3105400;Barão de Cocais;MG
"Mineradora: Vale S A Filial: Vale Minas Centrais 
Barragem: Patrimônio";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-43.5872252777778;-19.9594472222222;3105400;Barão de Cocais;MG
"Mineradora: Vale S A Filial: Vale Minas Centrais 
Barragem: Sul Inferior";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.6006975;-19.9757261111111;3105400;Barão de Cocais;MG
"Mineradora: Vale S A Filial: Vale Minas Centrais 
Barragem: Sul Superior";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.5968669444445;-19.9701755555556;3105400;Barão de Cocais;MG
"Mineradora: Lafargeholcim (brasil) S.a. Filial: Barroso 
Barragem: Dique de Contenção Pilha de Estéril MMR";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-43.99125;-21.1910555555556;3105905;Barroso;MG
"Mineradora: ARCELORMITTAL BRASIL S A 
Barragem: Bacia 07";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-43.1831111111111;-19.7831111111111;3106002;Bela Vista de Minas;MG
"Mineradora: ARCELORMITTAL BRASIL S A 
Barragem: Bacia 08";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-43.1801666666667;-19.7849722222222;3106002;Bela Vista de Minas;MG
"Mineradora: ARCELORMITTAL BRASIL S A 
Barragem: Bacia 09";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-43.189425;-19.7771777777778;3106002;Bela Vista de Minas;MG
"Mineradora: ARCELORMITTAL BRASIL S A 
Barragem: Bacia 16";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-43.1727969444444;-19.7860977777778;3106002;Bela Vista de Minas;MG
"Mineradora: ARCELORMITTAL BRASIL S A 
Barragem: Bacia 17";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-43.1652127777778;-19.7838269444444;3106002;Bela Vista de Minas;MG
"Mineradora: Vale S A Filial: Vale Itabiritos 
Barragem: Marés I";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.9278611111111;-20.4252777777778;3106408;Belo Vale;MG
"Mineradora: Vale S A Filial: Vale Itabiritos 
Barragem: Marés II";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.9315555555556;-20.4339444444444;3106408;Belo Vale;MG
"Mineradora: Brasmic Mineração Areia e Brita Ltda 
Barragem: DIQUE D";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-44.1214722222222;-19.9855555555556;3106705;Betim;MG
"Mineradora: Emicon Mineração e Terraplenagem LTDA. 
Barragem: Barragem B1A Ipê";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-44.3125833333333;-20.1229722222222;3109006;Brumadinho;MG
"Mineradora: Emicon Mineração e Terraplenagem LTDA. 
Barragem: Dique B3 Ipê";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-44.3159444444444;-20.1193611111111;3109006;Brumadinho;MG
"Mineradora: Emicon Mineração e Terraplenagem LTDA. 
Barragem: Dique B4 Ipê";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-44.3171944444444;-20.1175833333333;3109006;Brumadinho;MG
"Mineradora: Empresa de Mineração Esperança Sa 
Barragem: BARRAGEM DE GABIÕES";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-44.2183611111111;-20.1156944444444;3109006;Brumadinho;MG
"Mineradora: Empresa de Mineração Esperança Sa 
Barragem: DIQUE DE SAÍDA DE CAVA";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-44.2201944444444;-20.1120277777778;3109006;Brumadinho;MG
